"","gene_name","fc","qval","pval","logfc","abs_fc"
"686","NDUFA3",0.355163477843325,0.020788095018864,0.000140601917147709,-1.4934448607313,1.4934448607313
"687","NDUFA3",0.35479860223585,0.020788095018864,0.000140427444955793,-1.49492776887685,1.49492776887685
"688","NDUFA3",0.354755055776433,0.020788095018864,0.000141679482952073,-1.49510484994865,1.49510484994865
"689","NDUFA3",0.354628952312221,0.020788095018864,0.000138957643935012,-1.49561777057358,1.49561777057358
"690","VAPB",0.313054229202683,0.020788095018864,0.000142260349836221,-1.67551550346394,1.67551550346394
"691","ID1",3.39560485960305,0.020788095018864,0.000140921828533203,1.7636685848454,1.7636685848454
"692","MS4A6A",3.52444862684455,0.020788095018864,0.000138879576208617,1.81739757650834,1.81739757650834
"693","RPS28P4",0.274712837099644,0.020788095018864,0.000141983941003732,-1.8640037669735,1.8640037669735
"694","RPL38",0.141313638940296,0.020788095018864,0.00014194400179357,-2.82302738022797,2.82302738022797
"695","PROS1",8.46365937695384,0.020788095018864,0.000139970493918673,3.08128156683427,3.08128156683427
"696","RPL17P6",0.251844069271029,0.0207321112594135,0.000137468618414793,-1.98939733782027,1.98939733782027
"697","CSNK2B",0.408848217762225,0.0207288208589427,0.00013582726254846,-1.29036274346438,1.29036274346438
"698","C12orf45",0.33497213370872,0.0207288208589427,0.000136186515090619,-1.57788701195102,1.57788701195102
"699","RPS20P26",0.211639234153686,0.0207288208589427,0.000136291880991291,-2.2403209926148,2.2403209926148
"700","RPS14",0.171269147261919,0.0207288208589427,0.000136917854627994,-2.54566280978852,2.54566280978852
"701","ALDH6A1",9.00050792858323,0.0207288208589427,0.000137046081187697,3.17000641981687,3.17000641981687
"702","SMARCA4",0.168307674280201,0.020669382538398,0.000134655259437455,-2.57082713453816,2.57082713453816
"703","FERMT2",4.17293747060722,0.0206018559946369,0.000133817077735854,2.06106330269554,2.06106330269554
"704","LOC100289244",0.274535858123991,0.0205185899377356,0.000132879576816514,-1.86493349771869,1.86493349771869
"705","CSNK2B",0.40919518700821,0.0205045946372454,0.000132087959060501,-1.28913891881737,1.28913891881737
"706","GBA3",3.02629956536758,0.0205045946372454,0.000131249839873782,1.597554803179,1.597554803179
"707","IGFALS",3.29216711278041,0.0205045946372454,0.000132392557537164,1.71903756986052,1.71903756986052
"708","POLRMT",0.214364031941033,0.0205045946372454,0.000131884786552572,-2.22186523803496,2.22186523803496
"709","ETFA",4.42563663299357,0.0204830999443189,0.000130108226249703,2.14588500348902,2.14588500348902
"710","CA2",6.67135920557047,0.0204830999443189,0.000130273925296853,2.73798072233433,2.73798072233433
"711","PCSK6",5.09478627406561,0.0204689750585917,0.00012939269740686,2.34902162670257,2.34902162670257
"712","ANPEP",4.9231042514765,0.0202638722053004,0.000127704427669739,2.29956829035395,2.29956829035395
"713","LRP5",0.301310742770305,0.020025823787069,0.00012542996978504,-1.73067598396908,1.73067598396908
"714","RHOA",5.19370806672664,0.0197963239662082,0.000123609825070758,2.37676492381179,2.37676492381179
"715","INTS10",2.80755923299644,0.0196126321164733,0.000121802794477488,1.48931646047049,1.48931646047049
"716","APOL1",5.44561055291558,0.0196126321164733,0.00012206951489202,2.44509381061021,2.44509381061021
"717","RPS20P11",0.213818977630136,0.0195262829082834,0.000120413776561357,-2.22553818889242,2.22553818889242
"718","PIK3C3",0.352536431908563,0.0193038478919792,0.000118668901963104,-1.50415573831812,1.50415573831812
"719","UQCRQ",0.278346103413065,0.0191467515568169,0.00011733302873651,-1.84504820793293,1.84504820793293
"720","ACAA2",3.8103611361996,0.0191467515568169,0.000116976186863571,1.92992773911322,1.92992773911322
"721","IGKV1-9",4.54650474764561,0.0190583954826693,0.000116054719345837,2.18475785936516,2.18475785936516
"722","DNASE1L3",4.00224417654181,0.019008087781514,0.000115308780675116,2.00080918861789,2.00080918861789
"723","MCFD2",4.70334849744556,0.019008087781514,0.000115380919085917,2.23368823351618,2.23368823351618
"724","KARS",2.56620651885234,0.0187789965862909,0.000113016573921154,1.35963727788476,1.35963727788476
"725","AKAP9",3.26715835998269,0.0187789965862909,0.000113264260568013,1.70803638426013,1.70803638426013
"726","RPL30",0.24161413142506,0.0187467410208054,0.000112344907430062,-2.04922325801973,2.04922325801973
"727","SLC38A4",11.5759993669151,0.0185462093673011,0.000110784641004003,3.53306484296946,3.53306484296946
"728","MRPL52",0.245992340571289,0.0178341009435057,0.000106186144920639,-2.02331469961492,2.02331469961492
"729","DAP",2.58333364926548,0.0177397623357154,0.000105138470371413,1.369233986102,1.369233986102
"730","SLC16A2",3.59729225073928,0.0177397623357154,0.000105275794731852,1.84691137147353,1.84691137147353
"731","PBLD",4.5723236823978,0.0177397623357154,0.000104709953935966,2.19292753794889,2.19292753794889
"732","RPS14",0.212751965796865,0.0177397623357154,0.000105281506254995,-2.2327556326246,2.2327556326246
"733","GAS5",0.191720024515983,0.0177397623357154,0.000104309205011699,-2.38292706533483,2.38292706533483
"734","TCEB2",0.279057838682449,0.0175589917216441,0.000102511463587862,-1.8413639228963,1.8413639228963
"735","ALDH4A1",11.6987803266014,0.0174881853624115,0.000101760014577623,3.54828622226133,3.54828622226133
"736","LOC729973",0.364880488205122,0.0174391675756773,0.000101030097611643,-1.45450408927146,1.45450408927146
"737","RPS28P7",0.274612738714707,0.0174391675756773,0.000101137664998419,-1.86452954422293,1.86452954422293
"738","RPLP1",0.25380804527739,0.0174391675756773,0.000100770837171194,-1.9781902940384,1.9781902940384
"739","LDHD",4.45336919575116,0.0174391675756773,0.000100891047218443,2.1548972198653,2.1548972198653
"740","RBM47",4.72794774857722,0.0174391675756773,0.000100352794572434,2.24121409150422,2.24121409150422
"741","IGKV1-9",4.19002031816154,0.017370999963407,9.90632911752609e-05,2.06695723982912,2.06695723982912
"742","RPL17P39",0.258042381603856,0.0172041531372185,9.77792151857226e-05,-1.95432005750153,1.95432005750153
"743","FGG",14.1463717239444,0.0171338492600017,9.70484222231338e-05,3.82236017147177,3.82236017147177
"744","ACY1",0.404238814933324,0.0166194497237802,9.38135150369002e-05,-1.30672023921803,1.30672023921803
"745","FPR1",3.56145352972242,0.0162985794644469,9.16871894711679e-05,1.83246616595055,1.83246616595055
